Country,Year,Crop,Area,Production,Yield,Rainfall_mm,Temperature_C,Pesticide_Use
India,2008,Maize,24140,1083.0,24.25,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,24.25,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.19,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.68,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.56,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.23,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.51,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,24.51,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,26.83,1083.0,25.66,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.57,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,27.05,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.78,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.35,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.65,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,26.52,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,27.45,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.3,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.88,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.11,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,24.25,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,26.19,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.68,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.56,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.23,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,26.51,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,24.51,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,26.83,14485.33
India,2008,Maize,24140,1083.0,25.66,1083.0,25.66,14485.33
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,28.1,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.76,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,24.87,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,25.73,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.68,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.43,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,25.38,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,27.82,28707.01
India,2009,Maize,20238,1083.0,26.55,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,28.1,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.76,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,25.73,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.68,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,27.15,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,28.03,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.41,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.92,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,25.99,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,24.87,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,27.14,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.55,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,26.31,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,25.87,28707.01
India,2009,Maize,20238,1083.0,27.15,1083.0,27.43,28707.01
